order_id,customer_id,product_id,order_date,quantity,gross_revenue,discount_applied,shipping_cost
O137673,C00692,P10107,2024-04-14,2,433.06,0.0,0.41
O136279,C01610,P10203,2024-10-28,2,119.73,0.0,10.27
O131441,C01871,P10080,2024-04-16,2,233.32,0.0,8.76
O108996,C00250,P10316,2024-09-22,4,138.44,6.92,10.89
O117696,C02438,P10033,2024-09-02,1,36.34,0.0,13.59
O149403,C00789,P10177,2024-11-14,1,102.52,10.25,11.8
O133190,C02241,P10055,2024-11-02,4,251.24,50.25,0.63
O124846,C01086,P10305,2024-02-16,2,19.08,0.0,14.43
O138980,C03197,P10267,2024-04-21,1,5906.01,0.0,13.97
O115863,C04774,P10024,2024-03-02,1,105.21,0.0,10.84
O146530,C02570,P10194,2024-09-26,1,66.07,0.0,7.12
O139094,C01787,P10055,2024-11-19,1,62.81,3.14,11.82
O131267,C00859,P10229,2024-02-16,2,37.86,0.0,8.39
O140434,C03064,P10037,2024-03-22,1,131.63,0.0,8.12
O148581,C00988,P10069,2024-12-18,1,75.0,11.25,0.04
O105411,C00650,P10077,2024-11-15,1,177.63,0.0,10.78
O148469,C04033,P10193,2024-11-24,2,62.26,0.0,12.84
O140122,C02403,P10092,2024-11-28,1,84.8,4.24,4.02
O114238,C03537,P10093,2024-04-17,1,382.83,38.28,4.13
O147647,C01015,P10275,2024-10-16,1,2653.11,530.62,2.76
O138539,C02736,P10063,2024-11-29,1,149.97,0.0,14.13
O139018,C04520,P10059,2024-11-03,4,649.08,0.0,0.44
O146979,C03926,P10171,2024-09-23,2,708.38,0.0,14.77
O140247,C04971,P10295,2024-11-17,3,45.66,9.13,14.58
O131781,C03130,P10029,2024-12-06,2,67.38,0.0,0.56
O132196,C04195,P10266,2024-04-09,1,4984.53,0.0,9.39
O100878,C04251,P10063,2024-07-28,1,142.47,28.49,13.61
O127376,C01121,P10077,2024-01-07,3,506.25,0.0,3.45
O138572,C00211,P10264,2024-06-08,1,66.36,0.0,12.28
O120754,C00023,P10200,2024-02-03,4,65.84,3.29,5.4
O145226,C01087,P10099,2024-10-21,1,400.89,0.0,10.49
O104763,C04854,P10153,2024-07-17,1,947.47,0.0,1.91
O142351,C04025,P10110,2024-07-25,1,200.71,0.0,6.55
O119506,C00120,P10093,2024-01-10,1,234.64,0.0,7.93
O128042,C02406,P10234,2024-02-22,1,174.23,0.0,14.96
O141585,C02964,P10256,2024-03-09,1,400.02,0.0,2.25
O141356,C01325,P10211,2024-04-18,1,14.71,0.73,11.33
O127444,C00952,P10286,2024-08-13,3,85.86,0.0,11.6
O120307,C03489,P10059,2024-06-12,2,486.81,0.0,12.13
O118590,C04392,P10005,2024-09-22,1,18.4,0.0,13.97
O115193,C01167,P10072,2024-10-16,1,96.1,4.81,7.95
O108920,C01898,P10121,2024-10-09,1,275.31,0.0,9.06
O143590,C00736,P10200,2024-10-30,1,16.46,4.94,13.42
O137636,C00652,P10305,2024-07-17,1,10.04,0.5,1.42
O123720,C01697,P10234,2024-12-25,1,116.15,0.0,10.44
O141754,C04525,P10015,2024-12-02,1,115.24,0.0,5.8
O139886,C01199,P10217,2024-01-23,1,22.35,0.0,11.55
O124048,C01959,P10291,2024-04-10,1,33.62,3.36,11.32
O118684,C04318,P10112,2024-04-21,1,82.56,0.0,6.32
O103145,C03620,P10314,2024-11-09,1,9.91,0.0,3.46
O117560,C00576,P10083,2024-07-02,2,206.06,0.0,6.69
O103360,C04856,P10123,2024-04-20,2,268.34,0.0,2.82
O128011,C01392,P10300,2024-07-08,4,63.76,9.57,8.57
O107632,C00654,P10246,2024-08-25,1,132.31,0.0,14.42
O128586,C04690,P10084,2024-06-19,2,43.64,0.0,8.73
O148774,C01902,P10265,2024-09-30,2,8278.68,0.0,8.53
O132651,C02764,P10317,2024-06-15,1,13.57,0.0,3.77
O128897,C03256,P10298,2024-11-02,2,81.15,12.17,11.27
O125894,C02673,P10081,2024-03-15,1,193.72,29.06,7.7
O146407,C02790,P10126,2024-11-22,3,770.49,115.57,5.04
O120638,C02140,P10168,2024-11-19,1,1596.76,0.0,14.94
O143177,C03863,P10042,2024-11-21,1,99.46,14.92,9.86
O138372,C00423,P10092,2024-04-18,1,84.8,4.24,1.94
O101516,C04533,P10238,2024-08-01,2,103.46,0.0,3.78
O107090,C04988,P10133,2024-08-26,1,318.2,15.92,1.02
O105898,C00070,P10254,2024-10-18,2,813.98,81.4,5.43
O142631,C00977,P10243,2024-12-25,1,39.54,0.0,8.5
O108758,C04744,P10171,2024-08-31,3,1062.57,53.13,11.62
O133711,C04707,P10276,2024-07-15,2,5877.54,587.75,7.5
O124087,C04988,P10239,2024-03-24,4,2620.8,0.0,4.83
O148909,C02852,P10117,2024-10-25,1,103.26,5.16,1.63
O133486,C02343,P10028,2024-12-12,2,88.8,0.0,11.9
O103295,C03252,P10089,2024-05-27,1,267.57,0.0,11.35
O124154,C01736,P10186,2024-05-05,1,23.61,1.18,2.16
O129227,C03355,P10260,2024-07-05,3,826.44,0.0,7.54
O145111,C00082,P10307,2024-10-08,2,160.29,0.0,6.25
O149610,C03259,P10138,2024-01-28,1,144.91,0.0,4.75
O106296,C00995,P10285,2024-06-13,1,32.99,1.65,5.58
O103178,C03445,P10299,2024-10-09,4,72.0,0.0,12.3
O104682,C01239,P10082,2024-10-17,2,72.36,0.0,8.72
O124736,C01599,P10073,2024-12-25,1,179.15,0.0,5.08
O146038,C03510,P10303,2024-11-24,1,18.73,0.0,14.99
O120468,C02473,P10309,2024-04-20,1,49.92,9.98,0.55
O130650,C02604,P10013,2024-08-15,2,148.65,0.0,7.95
O100376,C02857,P10041,2024-11-19,1,69.6,0.0,4.3
O128599,C03929,P10269,2024-09-20,2,7417.5,0.0,12.44
O136569,C02878,P10002,2024-08-04,1,40.74,0.0,7.58
O148835,C04672,P10302,2024-11-10,1,14.27,2.14,12.53
O100261,C01010,P10062,2024-11-25,2,163.09,0.0,3.19
O103293,C00848,P10290,2024-11-06,1,30.29,6.06,10.46
O101851,C01720,P10310,2024-01-03,1,17.6,0.0,12.17
O107383,C02126,P10268,2024-07-02,1,6462.57,323.13,2.76
O145608,C00893,P10132,2024-10-04,1,396.66,0.0,14.95
O113220,C02818,P10018,2024-05-29,3,293.67,29.37,12.7
O108780,C00162,P10311,2024-10-10,4,109.04,0.0,0.38
O139684,C00126,P10074,2024-01-10,1,23.49,3.52,13.18
O105061,C03597,P10311,2024-03-12,4,109.04,10.9,1.05
O145021,C00146,P10258,2024-04-22,2,363.76,0.0,14.78
O135702,C04636,P10231,2024-11-01,1,511.2,0.0,9.93
O147288,C03419,P10318,2024-09-29,1,53.55,0.0,9.02
O149534,C04929,P10238,2024-05-28,1,77.6,0.0,1.73
O126684,C04324,P10033,2024-11-21,1,36.34,0.0,6.32
O140866,C01610,P10056,2024-03-21,1,252.6,0.0,8.85
O130517,C00259,P10137,2024-07-20,2,474.87,0.0,8.76
O113354,C00620,P10010,2024-04-15,1,115.96,0.0,1.03
O115067,C01178,P10230,2024-08-06,1,70.54,14.11,3.0
O137876,C04323,P10182,2024-11-18,1,127.8,12.78,7.18
O142410,C00230,P10158,2024-04-18,2,960.49,0.0,14.2
O124876,C02733,P10011,2024-10-22,1,63.2,6.32,5.84
O106003,C02124,P10191,2024-09-14,1,59.57,11.91,4.62
O135674,C01799,P10171,2024-11-28,1,228.51,0.0,3.92
O143620,C03553,P10136,2024-07-29,1,261.45,0.0,3.34
O120732,C02527,P10175,2024-05-13,1,585.38,58.54,5.23
O144675,C02060,P10274,2024-08-24,1,2793.42,0.0,1.23
O132819,C00685,P10200,2024-11-04,2,32.92,0.0,1.76
O132599,C00435,P10025,2024-02-17,1,174.98,0.0,14.5
O138633,C00205,P10235,2024-07-08,1,25.23,2.52,12.73
O141480,C01486,P10297,2024-10-19,1,54.63,0.0,7.94
O142347,C00036,P10260,2024-07-13,3,826.44,0.0,14.47
O109659,C00034,P10017,2024-08-28,2,348.66,17.43,10.29
O124984,C01171,P10271,2024-04-05,1,1451.76,145.18,7.33
O139376,C00666,P10099,2024-11-14,1,267.26,53.45,6.14
O105896,C04088,P10045,2024-03-18,1,52.1,5.2,3.31
O144396,C02015,P10062,2024-11-03,2,105.22,10.52,13.18
O115374,C01569,P10244,2024-12-08,1,407.25,40.73,13.86
O102485,C01214,P10134,2024-07-19,4,457.0,0.0,14.26
O100290,C02103,P10308,2024-11-05,1,16.77,0.0,3.73
O131095,C03165,P10156,2024-09-14,2,169.85,8.49,3.95
O131881,C00735,P10289,2024-09-16,1,33.59,0.0,2.39
O145366,C01430,P10294,2024-07-29,2,29.32,0.0,1.47
O111714,C04113,P10238,2024-03-23,4,206.92,41.38,0.69
O134865,C00224,P10219,2024-04-19,1,65.91,9.89,10.44
O133080,C02407,P10020,2024-04-11,1,35.14,0.0,8.63
O131099,C04408,P10308,2024-11-08,1,10.62,0.0,14.17
O106876,C02228,P10071,2024-09-09,1,97.05,0.0,6.98
O149847,C02283,P10309,2024-09-22,1,47.42,0.0,7.78
O123492,C00692,P10172,2024-08-05,1,493.24,98.65,3.08
O102708,C04963,P10135,2024-11-22,2,734.13,0.0,6.16
O116950,C01080,P10122,2024-05-24,2,28.96,0.0,13.39
O149550,C02327,P10243,2024-10-28,1,39.54,0.0,8.65
O132908,C03540,P10295,2024-12-27,1,22.83,0.0,6.69
O114649,C00650,P10107,2024-12-31,1,216.53,0.0,1.26
O112922,C00255,P10133,2024-10-13,1,212.13,0.0,12.3
O101099,C03186,P10145,2024-09-14,1,60.84,0.0,9.79
O133680,C00708,P10169,2024-11-25,1,582.15,0.0,0.56
O128910,C03491,P10234,2024-06-17,2,232.3,0.0,13.07
O128309,C04152,P10287,2024-06-13,1,79.26,0.0,4.43
O142170,C01424,P10278,2024-08-05,1,14.97,0.75,6.38
O120114,C02469,P10046,2024-10-09,1,133.5,26.7,1.15
O141940,C02843,P10159,2024-12-05,4,835.24,0.0,5.85
O145041,C02265,P10153,2024-08-18,1,631.65,0.0,7.5
O140450,C01953,P10217,2024-04-11,1,14.16,1.42,0.45
O103809,C04539,P10255,2024-02-24,1,141.88,14.19,8.94
O146838,C02532,P10258,2024-11-02,1,181.88,0.0,5.64
O137066,C02774,P10070,2024-10-07,1,269.39,0.0,0.18
O100082,C04637,P10025,2024-09-25,1,262.47,39.38,7.95
O120793,C02157,P10311,2024-08-01,1,27.26,0.0,0.32
O141014,C01432,P10093,2024-08-25,4,987.96,0.0,10.3
O121751,C02386,P10117,2024-09-14,2,199.86,59.96,8.04
O117726,C01736,P10173,2024-04-10,1,1156.86,0.0,8.1
O144003,C03723,P10176,2024-12-29,1,798.97,39.95,11.36
O100824,C03162,P10144,2024-08-26,1,361.69,0.0,12.0
O103650,C04324,P10150,2024-12-12,1,81.44,12.22,5.87
O115805,C01930,P10146,2024-09-09,1,991.56,0.0,10.99
O110612,C00702,P10298,2024-07-24,1,64.06,0.0,7.21
O130746,C02975,P10015,2024-11-13,1,115.24,11.52,8.31
O108403,C00085,P10175,2024-12-01,1,616.19,0.0,3.1
O108416,C01586,P10196,2024-04-15,1,57.76,0.0,3.09
O147454,C01908,P10140,2024-02-02,2,1284.91,0.0,12.18
O131550,C03331,P10019,2024-12-27,1,127.9,19.18,14.56
O141290,C03355,P10079,2024-07-29,1,54.21,0.0,14.93
O134662,C01154,P10194,2024-11-30,1,69.55,0.0,10.43
O118341,C00664,P10027,2024-10-28,1,113.65,17.05,8.35
O106653,C00613,P10145,2024-11-29,4,377.21,56.58,12.0
O142364,C03355,P10013,2024-10-20,1,47.95,0.0,8.11
O105718,C01387,P10208,2024-08-06,1,32.04,1.6,13.6
O115629,C03306,P10041,2024-02-12,2,132.24,39.67,10.55
O143386,C00975,P10260,2024-05-01,1,413.22,0.0,4.38
O140791,C00979,P10129,2024-11-14,1,271.75,0.0,13.42
O118019,C01345,P10193,2024-05-07,2,59.15,0.0,3.92
O116204,C01959,P10161,2024-01-24,1,800.73,40.04,5.61
O115274,C04637,P10288,2024-11-12,2,46.95,0.0,8.65
O111849,C04088,P10286,2024-11-25,4,171.72,0.0,4.09
O120117,C01125,P10038,2024-07-06,2,284.52,0.0,11.92
O111319,C04929,P10031,2024-06-28,1,227.61,0.0,12.74
O145341,C00180,P10075,2024-01-28,1,164.86,16.49,8.37
O144472,C01795,P10133,2024-04-30,1,201.52,0.0,8.47
O111004,C00485,P10006,2024-12-28,1,152.35,45.7,9.48
O118267,C03315,P10008,2024-10-15,1,65.2,0.0,0.18
O138418,C02637,P10287,2024-05-17,2,105.68,0.0,13.28
O146341,C00900,P10041,2024-06-23,2,139.2,0.0,13.5
O131011,C02986,P10173,2024-11-13,3,2313.72,0.0,11.72
O147362,C00385,P10315,2024-06-19,1,45.09,0.0,1.06
O111492,C01362,P10214,2024-06-22,2,73.56,0.0,0.87
O103628,C01340,P10069,2024-07-28,1,112.5,16.88,14.37
O146364,C03306,P10211,2024-04-05,1,14.71,1.47,13.31
O148957,C01192,P10208,2024-09-30,2,64.08,0.0,7.28
O109857,C00012,P10012,2024-12-11,1,135.38,0.0,12.45
O137894,C00314,P10131,2024-11-07,2,151.86,22.78,12.6
O148114,C01535,P10007,2024-11-05,2,85.5,0.0,10.02
O144751,C01883,P10121,2024-11-17,1,275.31,0.0,0.64
O141056,C01387,P10205,2024-01-15,1,34.18,0.0,14.17
O129969,C00375,P10206,2024-03-11,2,257.85,0.0,8.13
O146578,C04694,P10291,2024-06-11,2,100.86,0.0,1.06
O137670,C01322,P10187,2024-06-22,2,27.68,1.38,12.0
O138140,C00177,P10240,2024-05-13,1,435.96,0.0,7.52
O103096,C02224,P10214,2024-12-09,1,36.78,0.0,1.44
O136455,C01930,P10153,2024-02-05,2,1263.3,0.0,5.95
O124369,C02517,P10176,2024-11-13,3,2396.91,0.0,2.24
O116168,C00650,P10155,2024-01-05,1,540.79,162.24,13.66
O146214,C00795,P10068,2024-11-05,1,150.9,0.0,1.55
O104918,C03548,P10279,2024-07-19,1,47.27,0.0,1.96
O124472,C03458,P10269,2024-09-15,3,7417.5,370.88,4.76
O115291,C01022,P10033,2024-12-23,1,36.34,0.0,10.75
O115530,C04929,P10031,2024-12-16,1,227.61,22.76,6.36
O132569,C02050,P10135,2024-10-14,1,367.06,0.0,14.33
O123887,C03553,P10247,2024-03-01,1,219.39,0.0,14.62
O134642,C01621,P10294,2024-10-16,3,43.98,0.0,5.67
O114353,C02458,P10190,2024-09-04,1,17.69,0.0,12.55
O112518,C04977,P10138,2024-07-21,4,579.62,0.0,2.57
O123899,C02608,P10216,2024-10-21,2,111.51,16.73,12.07
O113002,C04777,P10144,2024-05-18,1,361.69,0.0,0.65
O136135,C00781,P10252,2024-11-06,1,314.43,15.72,5.34
O114826,C00650,P10220,2024-08-23,1,14.96,0.0,1.62
O127084,C04774,P10136,2024-02-14,1,261.45,0.0,11.81
O146772,C04980,P10117,2024-09-27,2,133.24,13.32,14.52
O148621,C01736,P10007,2024-12-12,2,135.0,20.25,5.64
O116570,C04799,P10098,2024-07-09,1,209.5,20.95,8.1
O102538,C03149,P10199,2024-06-24,1,107.83,0.0,6.65
O119530,C02396,P10280,2024-02-03,2,89.22,13.38,11.78
O143831,C01925,P10154,2024-08-26,1,1486.98,0.0,6.12
O128399,C04834,P10304,2024-10-14,1,32.47,0.0,13.6
O126892,C04962,P10232,2024-12-08,1,650.6,97.59,4.95
O105862,C03687,P10161,2024-05-26,1,1201.1,0.0,7.44
O121023,C03051,P10281,2024-09-26,1,14.34,0.0,1.11
O139892,C01966,P10151,2024-08-01,2,1320.5,0.0,13.49
O115573,C02195,P10156,2024-05-25,1,82.18,0.0,12.59
O138425,C00576,P10114,2024-03-12,1,268.69,0.0,14.69
O121399,C02433,P10303,2024-11-27,2,56.19,2.8,8.77
O116816,C04743,P10236,2024-12-05,1,38.56,0.0,8.96
O141502,C00255,P10023,2024-07-03,1,66.43,0.0,3.39
O126482,C01262,P10242,2024-10-28,1,406.89,0.0,10.05
O129349,C04863,P10280,2024-02-10,1,66.91,0.0,8.24
O142832,C04529,P10056,2024-11-02,4,1010.4,0.0,9.86
O135094,C04908,P10002,2024-11-08,1,40.74,0.0,8.96
O144227,C00132,P10226,2024-09-06,1,64.18,0.0,1.44
O113224,C00839,P10320,2024-07-13,1,9.04,0.0,5.86
O127778,C01529,P10005,2024-01-06,3,33.12,3.31,13.04
O112426,C03398,P10220,2024-02-27,4,35.9,7.18,13.97
O138721,C03446,P10101,2024-12-13,2,113.74,11.37,1.05
O124895,C04798,P10157,2024-05-02,1,1007.28,201.46,7.62
O118637,C03956,P10235,2024-01-21,4,151.38,0.0,12.44
O101675,C01799,P10205,2024-12-04,1,34.18,0.0,8.73
O133301,C01681,P10237,2024-08-30,4,987.64,98.76,2.51
O134227,C04946,P10252,2024-06-11,1,314.43,0.0,8.16
O121150,C01954,P10229,2024-11-28,2,25.24,0.0,7.06
O116547,C04397,P10179,2024-10-15,1,1129.77,0.0,11.26
O123334,C00263,P10056,2024-07-11,1,252.6,50.52,3.84
O118239,C03284,P10203,2024-05-05,1,39.91,2.0,11.15
O111736,C00559,P10055,2024-11-20,1,62.81,0.0,6.89
O138047,C03300,P10285,2024-10-03,1,52.1,0.0,10.56
O107250,C04519,P10279,2024-05-06,3,141.81,21.27,11.15
O143408,C03509,P10279,2024-11-15,1,70.9,10.64,12.12
O141959,C00836,P10213,2024-10-20,3,132.63,0.0,1.39
O132103,C01017,P10266,2024-11-26,1,7476.8,0.0,12.62
O120089,C03711,P10213,2024-12-05,1,66.32,0.0,8.43
O144635,C03016,P10318,2024-02-08,1,33.92,6.78,8.84
O119718,C03487,P10302,2024-12-31,1,21.4,0.0,8.25
O128870,C01795,P10018,2024-11-09,1,62.0,0.0,2.84
O125049,C00894,P10199,2024-11-04,3,208.71,0.0,8.93
O135798,C02078,P10025,2024-11-14,1,174.98,0.0,14.99
O107146,C03710,P10067,2024-01-06,3,255.87,0.0,8.78
O119759,C00023,P10321,2024-12-26,2,38.0,0.0,1.25
O127562,C04088,P10010,2024-08-06,2,347.88,0.0,14.87
O112199,C04812,P10216,2024-05-04,1,88.04,8.8,0.2
O109178,C00990,P10065,2024-08-02,1,83.87,0.0,6.39
O146537,C02905,P10269,2024-07-26,2,4945.0,0.0,0.93
O136826,C04048,P10091,2024-03-28,1,417.24,83.44,6.87
O107864,C00943,P10107,2024-01-22,1,216.53,0.0,12.46
O136405,C00159,P10234,2024-09-23,1,116.15,0.0,14.57
O117277,C01611,P10140,2024-03-27,3,3212.28,0.0,2.26
O106320,C02481,P10258,2024-11-28,1,181.88,0.0,0.89
O120355,C01492,P10097,2024-11-30,1,108.32,0.0,5.21
O112028,C00173,P10310,2024-11-29,1,17.6,0.0,10.39
O142565,C00822,P10282,2024-06-23,2,52.46,0.0,7.42
O100469,C00828,P10058,2024-02-09,1,88.57,0.0,5.42
O140120,C03995,P10317,2024-11-21,1,13.57,0.0,12.69
O142786,C00797,P10292,2024-05-28,1,20.47,0.0,0.36
O132375,C01799,P10288,2024-11-22,1,15.65,2.35,13.05
O135233,C01424,P10181,2024-12-04,2,91.16,13.67,13.64
O117059,C04635,P10131,2024-10-29,1,50.62,0.0,14.58
O111315,C04694,P10121,2024-07-11,1,412.96,0.0,11.91
O119809,C00346,P10206,2024-01-31,1,85.95,0.0,4.33
O148443,C00282,P10206,2024-07-06,1,81.65,0.0,12.64
O143334,C03181,P10156,2024-03-22,1,82.18,0.0,3.02
O143303,C00537,P10119,2024-02-28,1,197.19,9.86,14.63
O129008,C01606,P10056,2024-04-29,2,336.8,0.0,1.9
O103457,C03181,P10003,2024-03-15,2,73.74,0.0,5.87
O106642,C02083,P10090,2024-10-19,1,168.81,33.76,1.31
O113312,C02821,P10319,2024-01-02,1,11.0,0.0,3.06
O146908,C04673,P10319,2024-03-16,1,22.0,0.0,9.85
O105789,C02743,P10291,2024-10-27,1,33.62,0.0,0.05
O126247,C00217,P10169,2024-12-08,1,873.22,0.0,7.73
O108934,C04637,P10222,2024-09-28,1,111.98,0.0,0.42
O102432,C02406,P10120,2024-03-06,1,424.1,0.0,1.75
O120709,C00847,P10209,2024-12-24,1,59.99,0.0,6.74
O109175,C03173,P10215,2024-08-10,1,30.58,0.0,9.59
O142481,C01736,P10244,2024-11-28,1,643.02,0.0,2.95
O130577,C00519,P10294,2024-05-20,1,13.93,0.0,13.67
O101972,C02725,P10176,2024-03-14,4,3036.09,0.0,4.97
O144148,C01875,P10296,2024-10-30,1,26.19,0.0,11.52
O146306,C02483,P10200,2024-10-26,1,16.46,0.0,12.51
O144333,C01993,P10075,2024-10-24,3,741.87,37.1,7.59
O120236,C01924,P10069,2024-05-13,1,75.0,11.25,0.55
O140730,C02644,P10026,2024-09-05,3,510.06,51.01,8.21
O109907,C03796,P10117,2024-11-26,1,66.62,0.0,6.46
O118108,C03461,P10275,2024-12-16,2,8378.25,0.0,2.14
O123058,C00650,P10144,2024-12-15,2,723.38,108.51,14.02
O120331,C04636,P10150,2024-08-24,2,257.19,25.72,0.98
O135002,C03062,P10249,2024-03-18,1,263.39,0.0,12.51
O128773,C03723,P10173,2024-08-21,1,771.24,0.0,5.06
O138158,C00878,P10168,2024-08-31,1,1545.26,309.04,5.11
O104698,C03281,P10236,2024-11-11,1,38.56,1.93,8.3
O109871,C04518,P10113,2024-09-29,1,292.17,29.22,7.42
O122450,C00353,P10318,2024-12-17,1,35.7,0.0,7.44
O119419,C01552,P10293,2024-02-15,1,17.91,0.0,13.33
O133803,C01934,P10031,2024-09-04,1,151.74,0.0,14.43
O130792,C03281,P10005,2024-10-15,1,18.4,1.84,14.18
O131093,C03685,P10131,2024-10-17,1,78.46,0.0,13.07
O113874,C01926,P10057,2024-11-30,2,227.07,22.7,8.36
O138807,C03296,P10088,2024-11-04,1,315.56,0.0,3.57
O132347,C03643,P10152,2024-08-18,2,1053.79,210.76,13.48
O121333,C01318,P10001,2024-02-29,1,81.47,16.3,9.55
O127719,C01037,P10219,2024-10-28,1,65.91,0.0,14.85
O146989,C02309,P10122,2024-05-18,1,14.48,0.0,12.7
O130452,C03608,P10091,2024-11-30,1,278.16,0.0,5.85
O119934,C01724,P10229,2024-04-28,1,11.99,0.0,9.99
O100683,C00988,P10078,2024-10-14,1,125.9,0.0,1.75
O121702,C02951,P10026,2024-11-28,2,340.04,0.0,5.85
O104708,C02709,P10279,2024-04-07,1,47.27,0.0,4.46
O128161,C02015,P10311,2024-02-05,3,81.78,0.0,13.76
O131664,C00178,P10276,2024-01-16,2,2938.77,0.0,2.57
O102976,C03582,P10098,2024-08-22,1,132.32,6.62,13.95
O115538,C03629,P10316,2024-02-19,2,65.76,0.0,14.34
O108454,C01121,P10014,2024-09-27,1,107.11,10.72,8.3
O124319,C00650,P10095,2024-06-16,1,37.0,1.85,4.59
O133057,C03136,P10207,2024-09-19,1,56.82,0.0,10.3
O119073,C00583,P10073,2024-12-17,1,109.8,0.0,8.55
O134832,C03182,P10073,2024-10-17,1,115.58,0.0,2.87
O124469,C01702,P10203,2024-11-28,1,39.91,7.98,6.07
O115239,C01064,P10135,2024-04-21,1,244.71,0.0,2.75
O118811,C04731,P10237,2024-06-04,1,370.36,0.0,2.75
O115782,C01420,P10089,2024-02-18,2,535.13,0.0,0.7
O139068,C04095,P10124,2024-04-22,1,289.45,28.94,10.31
O132273,C02330,P10095,2024-10-18,1,55.5,2.78,0.06
O139030,C00068,P10210,2024-10-18,1,72.91,3.65,7.04
O139553,C04556,P10181,2024-02-21,1,45.58,0.0,5.66
O127547,C01338,P10163,2024-12-01,1,642.55,32.13,7.25
O108588,C00624,P10063,2024-10-20,1,89.98,4.5,4.29
O116145,C00346,P10062,2024-06-13,1,52.61,5.26,14.54
O127867,C04730,P10270,2024-12-21,1,4549.2,0.0,10.62
O125261,C03119,P10252,2024-01-31,1,314.43,47.16,14.31
O111331,C01521,P10122,2024-04-02,1,21.72,1.08,6.03
O122136,C01699,P10035,2024-12-11,1,142.42,0.0,14.78
O150161,C03190,P10191,2024-12-27,4,369.33,0.0,0.02
O127626,C04690,P10221,2024-05-11,1,38.69,0.0,14.55
O118377,C01158,P10281,2024-11-17,2,30.18,9.05,13.11
O113884,C03945,P10138,2024-11-07,1,374.34,18.72,13.2
O125477,C02965,P10220,2024-07-24,3,44.88,0.0,9.14
O122719,C00688,P10108,2024-04-10,3,313.11,0.0,10.16
O114207,C03217,P10275,2024-11-20,1,2653.11,132.66,3.78
O136776,C02478,P10208,2024-09-01,3,144.18,0.0,14.57
O130175,C01711,P10166,2024-07-24,1,39.81,0.0,8.43
O104417,C00364,P10313,2024-12-05,1,32.05,0.0,4.66
O115866,C03169,P10282,2024-06-13,2,52.46,7.87,13.96
O122357,C03860,P10196,2024-02-02,1,59.69,0.0,4.27
O127435,C00256,P10025,2024-12-08,1,174.98,0.0,0.11
O109758,C04691,P10240,2024-08-23,1,290.64,0.0,7.9
O147006,C02991,P10109,2024-09-29,1,297.58,0.0,7.63
O127802,C04749,P10186,2024-12-03,1,23.61,0.0,7.09
O133197,C04088,P10199,2024-10-27,1,104.35,0.0,3.78
O115592,C03618,P10273,2024-10-16,1,876.24,0.0,4.28
O130436,C04207,P10233,2024-11-27,1,135.72,0.0,14.96
O148954,C02870,P10201,2024-11-10,1,49.43,7.41,8.31
O128769,C01557,P10304,2024-05-16,1,34.18,0.0,14.71
O101226,C00216,P10297,2024-10-03,1,54.63,5.46,5.99
O132182,C01383,P10182,2024-09-27,1,132.06,0.0,13.69
O104531,C04929,P10052,2024-01-28,3,741.38,0.0,6.92
O116834,C00838,P10137,2024-06-09,2,316.58,47.49,8.28
O104250,C04891,P10306,2024-05-26,2,81.3,4.07,3.82
O105690,C02540,P10143,2024-12-07,2,1144.16,0.0,1.62
O108880,C00115,P10013,2024-10-01,1,45.55,4.56,10.67
O118877,C01925,P10059,2024-08-22,1,251.52,0.0,0.46
O146976,C04545,P10246,2024-09-14,1,215.87,0.0,10.54
O121320,C04115,P10141,2024-11-09,1,466.31,0.0,14.12
O115620,C00995,P10204,2024-11-26,1,78.13,0.0,10.24
O100666,C03732,P10255,2024-12-11,1,283.77,0.0,12.34
O116859,C01800,P10297,2024-04-24,1,54.63,10.93,10.03
O121867,C02549,P10050,2024-05-13,1,30.29,0.0,4.8
O115294,C01277,P10276,2024-02-05,2,8816.31,0.0,11.17
O116538,C00537,P10011,2024-04-06,2,126.4,0.0,9.77
O115858,C02615,P10107,2024-01-05,1,216.53,0.0,4.48
O126235,C03690,P10042,2024-08-11,1,66.31,0.0,2.1
O135458,C03952,P10286,2024-07-01,1,28.62,0.0,3.36
O114823,C01624,P10122,2024-10-09,2,43.44,0.0,7.29
O128449,C02570,P10156,2024-09-04,2,104.1,0.0,7.23
O127919,C04366,P10126,2024-09-22,2,513.66,25.68,14.44
O101172,C02099,P10268,2024-11-23,1,6462.57,0.0,11.35
O123078,C01488,P10245,2024-07-31,1,215.93,10.8,8.65
O127969,C02879,P10089,2024-12-01,1,436.56,0.0,5.13
O140714,C03837,P10214,2024-04-10,1,36.78,0.0,8.93
O147479,C01125,P10007,2024-11-03,2,90.0,4.5,6.15
O133265,C01995,P10229,2024-11-06,1,18.93,0.0,4.78
O144650,C04657,P10240,2024-12-10,2,581.28,0.0,8.55
O129680,C02036,P10110,2024-12-12,2,622.2,0.0,12.58
O100336,C04100,P10063,2024-11-11,1,149.97,0.0,0.4
O145317,C00217,P10077,2024-12-15,1,266.44,0.0,11.95
O143885,C03419,P10253,2024-04-23,1,617.55,30.87,0.47
O143475,C01188,P10196,2024-11-22,4,154.04,0.0,0.29
O108408,C02756,P10248,2024-11-22,1,270.97,0.0,8.19
O110050,C01508,P10261,2024-02-18,1,655.59,0.0,5.91
